onGhostAFK (Sum),duration_seconds
16,288.28947734832764
1,28.2162113189697
1,28.2427921295166
1,34.1508941650391
1,5.11156511306763
1,22.2688179016113
1,6.62926292419434
1,6.34999799728394
1,31.4323921203613
1,10.8125133514404
1,21.3746032714844
1,12.0665626525879
1,26.7056636810303
1,12.0717105865479
1,8.67634296417236
1,24.3583812713623
1,9.8217658996582
